trade_date;maturity_date;maturity;strike;spot;option_price;option_type;implied_vol;ticker;rate;dividend_yield;forward
2026-04-27;2026-06-19;0.14520547945205478;62.0;77.19;0.219999998807907;put;0.361775283813477;TTE;;;77.37
2026-04-27;2026-07-17;0.2219178082191781;62.0;77.19;0.365000009536743;put;0.316652946472168;TTE;;;76.75813511797273
2026-04-27;2026-05-15;0.049315068493150684;64.0;77.19;0.11500000115483984;put;0.477569274902344;TTE;;;77.19
2026-04-27;2026-06-19;0.14520547945205478;64.0;77.19;0.270000010728836;put;0.334782104492188;TTE;;;77.37
2026-04-27;2026-07-17;0.2219178082191781;64.0;77.19;0.48999997973442044;put;0.302438888549805;TTE;;;76.75813511797273
2026-04-27;2026-06-19;0.14520547945205478;65.0;77.19;0.314999997615814;put;0.325092353820801;TTE;;;77.37
2026-04-27;2026-09-18;0.39452054794520547;65.0;77.19;1.1700000166893;put;0.285263271331787;TTE;;;77.08208420785022
2026-04-27;2026-12-18;0.6438356164383562;65.0;77.19;2.069999933242795;put;0.277166080474854;TTE;;;76.71268054224896
2026-04-27;2027-03-19;0.8931506849315068;65.0;77.19;2.985000133514405;put;0.273951072692871;TTE;;;77.1355797605815
2026-04-27;2026-05-15;0.049315068493150684;66.0;77.19;0.13499999977648255;put;0.42623752593994096;TTE;;;77.19
2026-04-27;2026-06-19;0.14520547945205478;66.0;77.19;0.37000000476837147;put;0.31582914352417;TTE;;;77.37
2026-04-27;2026-07-17;0.2219178082191781;66.0;77.19;0.6849999725818634;put;0.29224157333374;TTE;;;76.75813511797273
2026-04-27;2026-05-15;0.049315068493150684;68.0;77.19;0.16999999433755886;put;0.37919078826904296;TTE;;;77.19
2026-04-27;2026-06-19;0.14520547945205478;68.0;77.19;0.5399999916553495;put;0.302417984008789;TTE;;;77.37
2026-04-27;2026-07-17;0.2219178082191781;68.0;77.19;0.9800000190734875;put;0.285557880401611;TTE;;;76.75813511797273
2026-04-27;2026-05-15;0.049315068493150684;70.0;77.19;0.25499999523162853;put;0.344843406677246;TTE;;;77.19
2026-04-27;2026-06-19;0.14520547945205478;70.0;77.19;0.8150000274181366;put;0.293918437957764;TTE;;;77.37
2026-04-27;2026-07-17;0.2219178082191781;70.0;77.19;1.385000109672545;put;0.280745964050293;TTE;;;76.75813511797273
2026-04-27;2026-09-18;0.39452054794520547;70.0;77.19;2.28000009059906;put;0.274839725494385;TTE;;;77.08208420785022
2026-04-27;2026-12-18;0.6438356164383562;70.0;77.19;3.480000257492065;put;0.269979934692383;TTE;;;76.71268054224896
2026-04-27;2027-03-19;0.8931506849315068;70.0;77.19;4.535000324249265;put;0.265141582489014;TTE;;;77.1355797605815
2026-04-27;2027-06-18;1.1424657534246576;70.0;77.19;5.435000419616699;put;0.262143383026123;TTE;;;76.7215881775207
2026-04-27;2027-12-17;1.641095890410959;70.0;77.19;6.929999828338625;put;0.256135997772217;TTE;;;74.9576437358878
2026-04-27;2026-05-15;0.049315068493150684;72.0;77.19;0.45500001311302196;put;0.325534744262695;TTE;;;77.19
2026-04-27;2026-06-19;0.14520547945205478;72.0;77.19;1.2350001335143999;put;0.28811128616333;TTE;;;77.37
2026-04-27;2026-07-17;0.2219178082191781;72.0;77.19;1.9249999523162802;put;0.276784915924072;TTE;;;76.75813511797273
2026-04-27;2026-05-15;0.049315068493150684;74.0;77.19;0.8300000131130215;put;0.313345336914062;TTE;;;77.19
2026-04-27;2026-06-19;0.14520547945205478;74.0;77.19;1.80499982833862;put;0.284547348022461;TTE;;;77.37
2026-04-27;2026-07-17;0.2219178082191781;74.0;77.19;2.6199994087219247;put;0.27377290725708003;TTE;;;76.75813511797273
2026-04-27;2026-06-19;0.14520547945205478;75.0;77.19;2.164999961853025;put;0.282589874267578;TTE;;;77.37
2026-04-27;2026-09-18;0.39452054794520547;75.0;77.19;4.10000014305115;put;0.268500442504883;TTE;;;77.08208420785022
2026-04-27;2026-12-18;0.6438356164383562;75.0;77.19;5.47499990463257;put;0.26408096313476603;TTE;;;76.71268054224896
2026-04-27;2027-03-19;0.8931506849315068;75.0;77.19;6.590000152587891;put;0.257990112304688;TTE;;;77.1355797605815
2026-04-27;2026-05-15;0.049315068493150684;76.0;77.19;1.465000092983245;put;0.30772970199585;TTE;;;77.19
2026-04-27;2026-06-19;0.14520547945205478;76.0;77.19;2.56500005722046;put;0.281975440979004;TTE;;;77.37
2026-04-27;2026-07-17;0.2219178082191781;76.0;77.19;3.46999979019165;put;0.271710929870605;TTE;;;76.75813511797273
2026-04-27;2026-05-15;0.049315068493150684;78.0;77.19;1.894999504089355;call;0.304833889007568;TTE;;;77.19
2026-04-27;2026-06-19;0.14520547945205478;78.0;77.19;3.169999599456785;call;0.277376537322998;TTE;;;77.37
2026-04-27;2026-07-17;0.2219178082191781;78.0;77.19;3.554999828338625;call;0.27038654327392597;TTE;;;76.75813511797273
2026-04-27;2026-05-15;0.049315068493150684;80.0;77.19;1.1499998569488499;call;0.306016807556152;TTE;;;77.19
2026-04-27;2026-06-19;0.14520547945205478;80.0;77.19;2.34500002861023;call;0.277474231719971;TTE;;;77.37
2026-04-27;2026-07-17;0.2219178082191781;80.0;77.19;2.75999975204468;call;0.2703125;TTE;;;76.75813511797273
2026-04-27;2026-09-18;0.39452054794520547;80.0;77.19;4.0950000286102295;call;0.26689987182617203;TTE;;;77.08208420785022
2026-04-27;2026-12-18;0.6438356164383562;80.0;77.19;5.25;call;0.25911821365356397;TTE;;;76.71268054224896
2026-04-27;2027-03-19;0.8931506849315068;80.0;77.19;6.050000190734865;call;0.254844570159912;TTE;;;77.1355797605815
2026-04-27;2027-06-18;1.1424657534246576;80.0;77.19;6.75;call;0.251453227996826;TTE;;;76.7215881775207
2026-04-27;2027-12-17;1.641095890410959;80.0;77.19;7.889999866485594;call;0.24413520812988299;TTE;;;74.9576437358878
2026-04-27;2026-05-15;0.049315068493150684;82.0;77.19;0.6699999868869779;call;0.310132923126221;TTE;;;77.19
2026-04-27;2026-06-19;0.14520547945205478;82.0;77.19;1.7049999237060551;call;0.279454708099365;TTE;;;77.37
2026-04-27;2026-07-17;0.2219178082191781;82.0;77.19;2.12499952316284;call;0.271497173309326;TTE;;;76.75813511797273
2026-04-27;2026-05-15;0.049315068493150684;84.0;77.19;0.38500000536441803;call;0.317272129058838;TTE;;;77.19
2026-04-27;2026-06-19;0.14520547945205478;84.0;77.19;1.220000088214875;call;0.282067623138428;TTE;;;77.37
2026-04-27;2026-07-17;0.2219178082191781;84.0;77.19;1.62000000476837;call;0.27307165145873996;TTE;;;76.75813511797273
2026-04-27;2026-06-19;0.14520547945205478;85.0;77.19;1.0299998223781606;call;0.283606567382812;TTE;;;77.37
2026-04-27;2026-09-18;0.39452054794520547;85.0;77.19;2.520000100135805;call;0.268390464782715;TTE;;;77.08208420785022
2026-04-27;2026-12-18;0.6438356164383562;85.0;77.19;3.5749998092651403;call;0.258521289825439;TTE;;;76.71268054224896
2026-04-27;2027-03-19;0.8931506849315068;85.0;77.19;4.3550000190734846;call;0.25312463760376;TTE;;;77.1355797605815
2026-04-27;2026-05-15;0.049315068493150684;86.0;77.19;0.2149999998509885;call;0.32480503082275397;TTE;;;77.19
2026-04-27;2026-06-19;0.14520547945205478;86.0;77.19;0.8700000047683716;call;0.285573387145996;TTE;;;77.37
2026-04-27;2026-07-17;0.2219178082191781;86.0;77.19;1.229999840259555;call;0.274949359893799;TTE;;;76.75813511797273
2026-04-27;2026-05-15;0.049315068493150684;88.0;77.19;0.12499999999999994;call;0.336154289245605;TTE;;;77.19
2026-04-27;2026-06-19;0.14520547945205478;88.0;77.19;0.6199999749660494;call;0.288824653625488;TTE;;;77.37
2026-04-27;2026-07-17;0.2219178082191781;88.0;77.19;0.9250002205371846;call;0.27753440856933603;TTE;;;76.75813511797273
2026-04-27;2026-05-15;0.049315068493150684;90.0;77.19;0.09999999869614828;call;0.36701698303222696;TTE;;;77.19
2026-04-27;2026-06-19;0.14520547945205478;90.0;77.19;0.4349999725818635;call;0.29252487182617204;TTE;;;77.37
2026-04-27;2026-09-18;0.39452054794520547;90.0;77.19;1.519999980926515;call;0.271632919311523;TTE;;;77.08208420785022
