optionSymbol;underlying;expiration;side;strike;firstTraded;dte;updated;bid;bidSize;mid;ask;askSize;last;openInterest;volume;inTheMoney;intrinsicValue;extrinsicValue;underlyingPrice;iv;delta;gamma;theta;vega;ticker;date
META260320P00835000;META;1774036800;put;835.0;1767364200;14;1772830800;186.8;30;190.2;193.6;1;165.72;0;0;True;190.14;0.06;644.86;;;;;;META;2026-03-06
META260320P00840000;META;1774036800;put;840.0;1737729000;14;1772830800;191.8;30;195.2;198.6;1;247.0;0;0;True;195.14;0.06;644.86;;;;;;META;2026-03-06
META260320P00845000;META;1774036800;put;845.0;1767364200;14;1772830800;196.5;30;200.05;203.6;1;118.95;0;0;True;200.14;0.09;644.86;;;;;;META;2026-03-06
META260320P00850000;META;1774036800;put;850.0;1737729000;14;1772830800;201.8;30;205.2;208.6;1;142.4;0;0;True;205.14;0.06;644.86;;;;;;META;2026-03-06
META260320P00855000;META;1774036800;put;855.0;1767364200;14;1772830800;206.65;30;210.125;213.6;1;139.45;0;0;True;210.14;0.015;644.86;;;;;;META;2026-03-06
META260320P00860000;META;1774036800;put;860.0;1737729000;14;1772830800;211.65;30;215.125;218.6;1;153.38;0;0;True;215.14;0.015;644.86;;;;;;META;2026-03-06
META260320P00865000;META;1774036800;put;865.0;1767364200;14;1772830800;216.65;30;220.125;223.6;1;0.0;0;0;True;220.14;0.015;644.86;;;;;;META;2026-03-06
META260320P00870000;META;1774036800;put;870.0;1737729000;14;1772830800;221.9;30;225.25;228.6;1;201.6;0;0;True;225.14;0.11;644.86;;;;;;META;2026-03-06
META260320P00875000;META;1774036800;put;875.0;1767364200;14;1772830800;227.8;30;230.7;233.6;1;0.0;0;0;True;230.14;0.56;644.86;;;;;;META;2026-03-06
META260320P00880000;META;1774036800;put;880.0;1737729000;14;1772830800;231.65;30;235.125;238.6;1;234.45;0;0;True;235.14;0.015;644.86;;;;;;META;2026-03-06
META260320P00885000;META;1774036800;put;885.0;1767364200;14;1772830800;236.65;30;239.9;243.15;5;0.0;0;0;True;240.14;0.24;644.86;;;;;;META;2026-03-06
META260320P00890000;META;1774036800;put;890.0;1737729000;14;1772830800;241.65;25;245.125;248.6;1;230.7;0;0;True;245.14;0.015;644.86;;;;;;META;2026-03-06
META260320P00895000;META;1774036800;put;895.0;1767364200;14;1772830800;246.65;30;250.125;253.6;1;228.3;0;0;True;250.14;0.015;644.86;;;;;;META;2026-03-06
META260320P00900000;META;1774036800;put;900.0;1737729000;14;1772830800;251.65;30;255.125;258.6;1;180.61;0;0;True;255.14;0.015;644.86;;;;;;META;2026-03-06
META260320P00905000;META;1774036800;put;905.0;1767364200;14;1772830800;256.65;25;260.125;263.6;1;0.0;0;0;True;260.14;0.015;644.86;;;;;;META;2026-03-06
META260320P00910000;META;1774036800;put;910.0;1737729000;14;1772830800;261.65;30;265.125;268.6;1;242.0;0;0;True;265.14;0.015;644.86;;;;;;META;2026-03-06
META260320P00915000;META;1774036800;put;915.0;1767364200;14;1772830800;266.7;25;270.15;273.6;1;0.0;0;0;True;270.14;0.01;644.86;;;;;;META;2026-03-06
META260320P00920000;META;1774036800;put;920.0;1737729000;14;1772830800;271.65;25;275.125;278.6;1;267.03;0;0;True;275.14;0.015;644.86;;;;;;META;2026-03-06
META260320P00925000;META;1774036800;put;925.0;1769610600;14;1772830800;276.55;25;280.075;283.6;1;0.0;0;0;True;280.14;0.065;644.86;;;;;;META;2026-03-06
META260320P00930000;META;1774036800;put;930.0;1737729000;14;1772830800;281.65;25;285.125;288.6;1;260.45;0;0;True;285.14;0.015;644.86;;;;;;META;2026-03-06
META260320P00935000;META;1774036800;put;935.0;1769610600;14;1772830800;286.65;25;290.125;293.6;1;0.0;0;0;True;290.14;0.015;644.86;;;;;;META;2026-03-06
META260320P00940000;META;1774036800;put;940.0;1737729000;14;1772830800;291.65;30;295.125;298.6;1;274.1;0;0;True;295.14;0.015;644.86;;;;;;META;2026-03-06
META260320P00950000;META;1774036800;put;950.0;1738161000;14;1772830800;301.65;25;305.125;308.6;1;282.92;0;0;True;305.14;0.015;644.86;;;;;;META;2026-03-06
META260320P00960000;META;1774036800;put;960.0;1737988200;14;1772830800;311.65;30;315.125;318.6;1;293.1;0;0;True;315.14;0.015;644.86;;;;;;META;2026-03-06
META260320P00970000;META;1774036800;put;970.0;1738161000;14;1772830800;321.65;25;325.125;328.6;1;355.42;0;0;True;325.14;0.015;644.86;;;;;;META;2026-03-06
META260320P00980000;META;1774036800;put;980.0;1738161000;14;1772830800;331.7;30;335.15;338.6;1;231.69;0;0;True;335.14;0.01;644.86;;;;;;META;2026-03-06
META260320P00990000;META;1774036800;put;990.0;1738161000;14;1772830800;341.65;30;345.125;348.6;1;0.0;0;0;True;345.14;0.015;644.86;;;;;;META;2026-03-06
META260320P01000000;META;1774036800;put;1000.0;1738161000;14;1772830800;351.65;30;355.125;358.6;1;249.19;0;0;True;355.14;0.015;644.86;;;;;;META;2026-03-06
META260320P01010000;META;1774036800;put;1010.0;1738161000;14;1772830800;361.65;25;365.125;368.6;1;0.0;0;0;True;365.14;0.015;644.86;;;;;;META;2026-03-06
META260320P01020000;META;1774036800;put;1020.0;1738161000;14;1772830800;371.8;30;375.2;378.6;5;442.1;0;0;True;375.14;0.06;644.86;;;;;;META;2026-03-06
META260320P01030000;META;1774036800;put;1030.0;1738161000;14;1772830800;381.65;25;385.125;388.6;1;280.1;0;0;True;385.14;0.015;644.86;;;;;;META;2026-03-06
META260320P01040000;META;1774036800;put;1040.0;1738161000;14;1772830800;391.65;25;395.125;398.6;1;0.0;0;0;True;395.14;0.015;644.86;;;;;;META;2026-03-06
META260320P01050000;META;1774036800;put;1050.0;1738161000;14;1772830800;401.65;25;405.125;408.6;1;302.15;0;0;True;405.14;0.015;644.86;;;;;;META;2026-03-06
META260320P01060000;META;1774036800;put;1060.0;1738161000;14;1772830800;411.65;30;415.125;418.6;1;309.15;0;0;True;415.14;0.015;644.86;;;;;;META;2026-03-06
META260320P01070000;META;1774036800;put;1070.0;1738161000;14;1772830800;421.65;30;425.125;428.6;1;451.9;0;0;True;425.14;0.015;644.86;;;;;;META;2026-03-06
META260320P01080000;META;1774036800;put;1080.0;1738161000;14;1772830800;431.5;25;435.05;438.6;5;396.15;0;0;True;435.14;0.09;644.86;;;;;;META;2026-03-06
META260320P01090000;META;1774036800;put;1090.0;1738161000;14;1772830800;441.65;30;445.125;448.6;1;0.0;0;0;True;445.14;0.015;644.86;;;;;;META;2026-03-06
META260320P01100000;META;1774036800;put;1100.0;1738161000;14;1772830800;451.9;30;455.25;458.6;1;315.08;0;0;True;455.14;0.11;644.86;;;;;;META;2026-03-06
META260320P01110000;META;1774036800;put;1110.0;1738161000;14;1772830800;461.8;30;465.2;468.6;1;464.1;0;0;True;465.14;0.06;644.86;;;;;;META;2026-03-06
META260320P01120000;META;1774036800;put;1120.0;1738161000;14;1772830800;471.65;30;475.125;478.6;1;0.0;0;0;True;475.14;0.015;644.86;;;;;;META;2026-03-06
META260320P01130000;META;1774036800;put;1130.0;1738161000;14;1772830800;481.65;25;485.125;488.6;1;0.0;0;0;True;485.14;0.015;644.86;;;;;;META;2026-03-06
META260320P01140000;META;1774036800;put;1140.0;1738161000;14;1772830800;491.65;30;495.125;498.6;1;0.0;0;0;True;495.14;0.015;644.86;;;;;;META;2026-03-06
META260320P01150000;META;1774036800;put;1150.0;1738161000;14;1772830800;501.65;30;505.125;508.6;1;550.51;0;0;True;505.14;0.015;644.86;;;;;;META;2026-03-06
META260320P01160000;META;1774036800;put;1160.0;1738161000;14;1772830800;511.65;25;515.125;518.6;1;589.08;0;0;True;515.14;0.015;644.86;;;;;;META;2026-03-06
META260320P01170000;META;1774036800;put;1170.0;1738161000;14;1772830800;521.65;25;525.125;528.6;1;453.03;0;0;True;525.14;0.015;644.86;;;;;;META;2026-03-06
META260320P01180000;META;1774036800;put;1180.0;1738161000;14;1772830800;531.65;25;535.125;538.6;1;0.0;0;0;True;535.14;0.015;644.86;;;;;;META;2026-03-06
META260320P01190000;META;1774036800;put;1190.0;1738161000;14;1772830800;541.65;30;545.125;548.6;1;0.0;0;0;True;545.14;0.015;644.86;;;;;;META;2026-03-06
META260320P01200000;META;1774036800;put;1200.0;1738161000;14;1772830800;551.65;25;555.125;558.6;1;482.65;0;0;True;555.14;0.015;644.86;;;;;;META;2026-03-06
META260320P01210000;META;1774036800;put;1210.0;1738161000;14;1772830800;561.65;25;565.125;568.6;1;0.0;0;0;True;565.14;0.015;644.86;;;;;;META;2026-03-06
META260320P01220000;META;1774036800;put;1220.0;1738161000;14;1772830800;571.65;25;575.125;578.6;1;0.0;0;0;True;575.14;0.015;644.86;;;;;;META;2026-03-06
META260320P01230000;META;1774036800;put;1230.0;1738161000;14;1772830800;581.65;25;585.125;588.6;1;0.0;0;0;True;585.14;0.015;644.86;;;;;;META;2026-03-06
META260320P01240000;META;1774036800;put;1240.0;1738161000;14;1772830800;591.65;25;595.125;598.6;1;0.0;0;0;True;595.14;0.015;644.86;;;;;;META;2026-03-06
META260320P01250000;META;1774036800;put;1250.0;1738161000;14;1772830800;601.65;25;604.9;608.15;5;0.0;0;0;True;605.14;0.24;644.86;;;;;;META;2026-03-06
META260320P01260000;META;1774036800;put;1260.0;1738161000;14;1772830800;611.65;25;615.125;618.6;1;0.0;0;0;True;615.14;0.015;644.86;;;;;;META;2026-03-06
META260320P01270000;META;1774036800;put;1270.0;1738161000;14;1772830800;621.65;30;625.125;628.6;1;0.0;0;0;True;625.14;0.015;644.86;;;;;;META;2026-03-06
META260320P01280000;META;1774036800;put;1280.0;1738161000;14;1772830800;631.65;25;635.125;638.6;1;0.0;0;0;True;635.14;0.015;644.86;;;;;;META;2026-03-06
META260320P01290000;META;1774036800;put;1290.0;1738161000;14;1772830800;641.65;25;645.125;648.6;1;0.0;0;0;True;645.14;0.015;644.86;;;;;;META;2026-03-06
META260320P01300000;META;1774036800;put;1300.0;1738161000;14;1772830800;651.65;25;655.125;658.6;1;524.15;0;0;True;655.14;0.015;644.86;;;;;;META;2026-03-06
META260320P01310000;META;1774036800;put;1310.0;1738161000;14;1772830800;661.65;25;665.125;668.6;1;0.0;0;0;True;665.14;0.015;644.86;;;;;;META;2026-03-06
META260320P01320000;META;1774036800;put;1320.0;1738161000;14;1772830800;671.65;25;675.125;678.6;1;0.0;0;0;True;675.14;0.015;644.86;;;;;;META;2026-03-06
META260320P01330000;META;1774036800;put;1330.0;1738161000;14;1772830800;681.55;25;685.075;688.6;1;0.0;0;0;True;685.14;0.065;644.86;;;;;;META;2026-03-06
META260320P01340000;META;1774036800;put;1340.0;1738161000;14;1772830800;691.8;25;695.175;698.55;5;0.0;0;0;True;695.14;0.035;644.86;;;;;;META;2026-03-06
META260320P01350000;META;1774036800;put;1350.0;1738161000;14;1772830800;701.65;30;705.125;708.6;1;0.0;0;0;True;705.14;0.015;644.86;;;;;;META;2026-03-06
META260320P01360000;META;1774036800;put;1360.0;1738161000;14;1772830800;711.5;25;715.05;718.6;1;0.0;0;0;True;715.14;0.09;644.86;;;;;;META;2026-03-06
META260320P01370000;META;1774036800;put;1370.0;1769783400;14;1772830800;721.8;25;725.2;728.6;1;0.0;0;0;True;725.14;0.06;644.86;;;;;;META;2026-03-06
META260320P01380000;META;1774036800;put;1380.0;1769783400;14;1772830800;731.5;25;735.05;738.6;1;0.0;0;0;True;735.14;0.09;644.86;;;;;;META;2026-03-06
META260320P01390000;META;1774036800;put;1390.0;1769783400;14;1772830800;741.65;25;745.125;748.6;1;0.0;0;0;True;745.14;0.015;644.86;;;;;;META;2026-03-06
META260320P01400000;META;1774036800;put;1400.0;1769783400;14;1772830800;751.7;25;755.15;758.6;1;0.0;0;0;True;755.14;0.01;644.86;;;;;;META;2026-03-06
META260320P01410000;META;1774036800;put;1410.0;1769783400;14;1772830800;761.65;25;765.125;768.6;1;0.0;0;0;True;765.14;0.015;644.86;;;;;;META;2026-03-06
META260320P01420000;META;1774036800;put;1420.0;1769783400;14;1772830800;771.65;25;775.275;778.9;5;0.0;0;0;True;775.14;0.135;644.86;;;;;;META;2026-03-06
META260320P01430000;META;1774036800;put;1430.0;1769783400;14;1772830800;781.65;25;785.125;788.6;1;0.0;0;0;True;785.14;0.015;644.86;;;;;;META;2026-03-06
META260320P01440000;META;1774036800;put;1440.0;1769783400;14;1772830800;791.8;25;795.2;798.6;1;0.0;0;0;True;795.14;0.06;644.86;;;;;;META;2026-03-06
META260320P01450000;META;1774036800;put;1450.0;1769783400;14;1772830800;801.8;25;805.2;808.6;1;0.0;0;0;True;805.14;0.06;644.86;;;;;;META;2026-03-06
META260320P01460000;META;1774036800;put;1460.0;1769783400;14;1772830800;811.8;25;815.2;818.6;1;0.0;0;0;True;815.14;0.06;644.86;;;;;;META;2026-03-06
META260320P01470000;META;1774036800;put;1470.0;1769783400;14;1772830800;821.65;25;825.125;828.6;1;831.92;0;0;True;825.14;0.015;644.86;;;;;;META;2026-03-06
META260320P01480000;META;1774036800;put;1480.0;1769783400;14;1772830800;831.8;25;835.2;838.6;1;834.4;0;0;True;835.14;0.06;644.86;;;;;;META;2026-03-06
TSLA260320C00005000;TSLA;1774036800;call;5.0;1761744600;14;1772830800;390.25;45;391.7;393.15;1;393.95;280;6;True;391.73;0.03;396.73;;;;;;TSLA;2026-03-06
TSLA260320C00010000;TSLA;1774036800;call;10.0;1761744600;14;1772830800;384.9;35;387.175;389.45;1;420.7;1;0;True;386.73;0.445;396.73;;;;;;TSLA;2026-03-06
TSLA260320C00015000;TSLA;1774036800;call;15.0;1761744600;14;1772830800;378.85;1;381.65;384.45;1;432.5;22;0;True;381.73;0.08;396.73;;;;;;TSLA;2026-03-06
TSLA260320C00020000;TSLA;1774036800;call;20.0;1761744600;14;1772830800;373.85;36;376.675;379.5;1;376.19;15;0;True;376.73;0.055;396.73;;;;;;TSLA;2026-03-06
TSLA260320C00025000;TSLA;1774036800;call;25.0;1761744600;14;1772830800;368.95;1;371.675;374.4;1;463.4;2;0;True;371.73;0.055;396.73;;;;;;TSLA;2026-03-06
TSLA260320C00030000;TSLA;1774036800;call;30.0;1761744600;14;1772830800;364.85;35;367.175;369.5;1;372.06;91;0;True;366.73;0.445;396.73;;;;;;TSLA;2026-03-06
TSLA260320C00035000;TSLA;1774036800;call;35.0;1761744600;14;1772830800;358.9;1;361.7;364.5;1;368.74;1;0;True;361.73;0.03;396.73;;;;;;TSLA;2026-03-06
TSLA260320C00040000;TSLA;1774036800;call;40.0;1761744600;14;1772830800;353.9;1;356.7;359.5;1;414.43;17;0;True;356.73;0.03;396.73;;;;;;TSLA;2026-03-06
TSLA260320C00045000;TSLA;1774036800;call;45.0;1761744600;14;1772830800;349.0;35;351.75;354.5;1;0.0;0;0;True;351.73;0.02;396.73;;;;;;TSLA;2026-03-06
TSLA260320C00050000;TSLA;1774036800;call;50.0;1761744600;14;1772830800;344.95;45;347.2;349.45;1;365.19;346;0;True;346.73;0.47;396.73;;;;;;TSLA;2026-03-06
TSLA260320C00055000;TSLA;1774036800;call;55.0;1761744600;14;1772830800;339.9;35;342.225;344.55;1;343.92;2;1;True;341.73;0.495;396.73;;;;;;TSLA;2026-03-06
TSLA260320C00060000;TSLA;1774036800;call;60.0;1761744600;14;1772830800;334.9;35;337.225;339.55;1;377.6;3;0;True;336.73;0.495;396.73;;;;;;TSLA;2026-03-06
TSLA260320C00065000;TSLA;1774036800;call;65.0;1761744600;14;1772830800;329.4;35;331.975;334.55;1;335.55;1;0;True;331.73;0.245;396.73;;;;;;TSLA;2026-03-06
TSLA260320C00070000;TSLA;1774036800;call;70.0;1761744600;14;1772830800;324.35;35;326.95;329.55;1;0.0;0;0;True;326.73;0.22;396.73;;;;;;TSLA;2026-03-06
TSLA260320C00075000;TSLA;1774036800;call;75.0;1761744600;14;1772830800;320.0;35;322.25;324.5;1;338.83;9;0;True;321.73;0.52;396.73;;;;;;TSLA;2026-03-06
TSLA260320C00080000;TSLA;1774036800;call;80.0;1761744600;14;1772830800;315.0;35;317.275;319.55;1;334.83;15;0;True;316.73;0.545;396.73;;;;;;TSLA;2026-03-06
TSLA260320C00085000;TSLA;1774036800;call;85.0;1761744600;14;1772830800;310.0;35;312.275;314.55;1;306.4;3;0;True;311.73;0.545;396.73;;;;;;TSLA;2026-03-06
TSLA260320C00090000;TSLA;1774036800;call;90.0;1761744600;14;1772830800;304.1;35;306.85;309.6;1;325.1;1;0;True;306.73;0.12;396.73;;;;;;TSLA;2026-03-06
TSLA260320C00095000;TSLA;1774036800;call;95.0;1761744600;14;1772830800;299.95;35;302.275;304.6;1;0.0;0;0;True;301.73;0.545;396.73;;;;;;TSLA;2026-03-06
TSLA260320C00100000;TSLA;1774036800;call;100.0;1761744600;14;1772830800;295.8;36;297.0;298.2;1;304.04;3640;0;True;296.73;0.27;396.73;;;;;;TSLA;2026-03-06
TSLA260320C00105000;TSLA;1774036800;call;105.0;1761744600;14;1772830800;290.55;36;291.925;293.3;1;294.78;2;4;True;291.73;0.195;396.73;;;;;;TSLA;2026-03-06
TSLA260320C00110000;TSLA;1774036800;call;110.0;1744119000;14;1772830800;285.05;42;287.325;289.6;1;295.95;107;0;True;286.73;0.595;396.73;;;;;;TSLA;2026-03-06
TSLA260320C00115000;TSLA;1774036800;call;115.0;1744119000;14;1772830800;280.05;35;282.325;284.6;1;300.65;47;0;True;281.73;0.595;396.73;;;;;;TSLA;2026-03-06
TSLA260320C00120000;TSLA;1774036800;call;120.0;1742304600;14;1772830800;275.05;42;277.325;279.6;1;279.07;536;2;True;276.73;0.595;396.73;;;;;;TSLA;2026-03-06
TSLA260320C00125000;TSLA;1774036800;call;125.0;1741699800;14;1772830800;270.15;43;272.35;274.55;1;283.15;123;0;True;271.73;0.62;396.73;;;;;;TSLA;2026-03-06
TSLA260320C00130000;TSLA;1774036800;call;130.0;1741699800;14;1772830800;265.0;41;267.325;269.65;1;320.57;114;0;True;266.73;0.595;396.73;;;;;;TSLA;2026-03-06
TSLA260320C00135000;TSLA;1774036800;call;135.0;1741185000;14;1772830800;260.05;35;262.35;264.65;1;268.9;99;0;True;261.73;0.62;396.73;;;;;;TSLA;2026-03-06
TSLA260320C00140000;TSLA;1774036800;call;140.0;1741185000;14;1772830800;254.4;35;257.025;259.65;1;270.42;152;0;True;256.73;0.295;396.73;;;;;;TSLA;2026-03-06
TSLA260320C00145000;TSLA;1774036800;call;145.0;1741185000;14;1772830800;250.1;44;252.375;254.65;1;261.06;131;0;True;251.73;0.645;396.73;;;;;;TSLA;2026-03-06
TSLA260320C00150000;TSLA;1774036800;call;150.0;1741185000;14;1772830800;245.1;43;247.35;249.6;1;251.83;480;2;True;246.73;0.62;396.73;;;;;;TSLA;2026-03-06
TSLA260320C00155000;TSLA;1774036800;call;155.0;1741185000;14;1772830800;240.05;45;242.35;244.65;1;286.14;129;0;True;241.73;0.62;396.73;;;;;;TSLA;2026-03-06
TSLA260320C00160000;TSLA;1774036800;call;160.0;1741185000;14;1772830800;235.15;43;237.425;239.7;1;281.19;123;0;True;236.73;0.695;396.73;;;;;;TSLA;2026-03-06
TSLA260320C00165000;TSLA;1774036800;call;165.0;1740580200;14;1772830800;230.15;40;232.425;234.7;1;230.69;177;1;True;231.73;0.695;396.73;;;;;;TSLA;2026-03-06
TSLA260320C00170000;TSLA;1774036800;call;170.0;1740493800;14;1772830800;225.1;45;227.4;229.7;1;239.14;134;0;True;226.73;0.67;396.73;;;;;;TSLA;2026-03-06
TSLA260320C00175000;TSLA;1774036800;call;175.0;1739975400;14;1772830800;220.25;40;222.425;224.6;1;230.96;506;0;True;221.73;0.695;396.73;;;;;;TSLA;2026-03-06
TSLA260320C00180000;TSLA;1774036800;call;180.0;1739975400;14;1772830800;215.15;45;217.425;219.7;1;219.62;730;0;True;216.73;0.695;396.73;;;;;;TSLA;2026-03-06
TSLA260320C00185000;TSLA;1774036800;call;185.0;1739975400;14;1772830800;210.2;45;212.45;214.7;1;214.8;299;3;True;211.73;0.72;396.73;;;;;;TSLA;2026-03-06
TSLA260320C00190000;TSLA;1774036800;call;190.0;1739975400;14;1772830800;205.9;35;207.8;209.7;1;215.73;201;0;True;206.73;1.07;396.73;;;;;;TSLA;2026-03-06
TSLA260320C00195000;TSLA;1774036800;call;195.0;1738333800;14;1772830800;200.25;100;202.475;204.7;1;207.8;359;0;True;201.73;0.745;396.73;;;;;;TSLA;2026-03-06
TSLA260320C00200000;TSLA;1774036800;call;200.0;1738333800;14;1772830800;195.8;60;197.0;198.2;2;195.93;1357;2;True;196.73;0.27;396.73;;;;;;TSLA;2026-03-06
TSLA260320C00210000;TSLA;1774036800;call;210.0;1737729000;14;1772830800;185.35;112;187.525;189.7;1;186.53;284;4;True;186.73;0.795;396.73;;;;;;TSLA;2026-03-06
TSLA260320C00215000;TSLA;1774036800;call;215.0;1737729000;14;1772830800;180.25;125;182.475;184.7;1;185.0;132;2;True;181.73;0.745;396.73;;;;;;TSLA;2026-03-06
TSLA260320C00220000;TSLA;1774036800;call;220.0;1737729000;14;1772830800;175.85;60;177.175;178.5;8;177.2;904;11;True;176.73;0.445;396.73;;;;;;TSLA;2026-03-06
TSLA260320C00225000;TSLA;1774036800;call;225.0;1737729000;14;1772830800;170.4;58;172.475;174.55;3;178.36;350;0;True;171.73;0.745;396.73;;;;;;TSLA;2026-03-06
TSLA260320C00230000;TSLA;1774036800;call;230.0;1737729000;14;1772830800;165.45;92;167.575;169.7;1;168.7;410;2;True;166.73;0.845;396.73;;;;;;TSLA;2026-03-06
TSLA260320C00235000;TSLA;1774036800;call;235.0;1737729000;14;1772830800;160.4;105;162.55;164.7;1;170.96;326;0;True;161.73;0.82;396.73;;;;;;TSLA;2026-03-06
TSLA260320C00240000;TSLA;1774036800;call;240.0;1737729000;14;1772830800;156.0;59;157.15;158.3;6;158.46;942;1;True;156.73;0.42;396.73;;;;;;TSLA;2026-03-06
TSLA260320C00245000;TSLA;1774036800;call;245.0;1737729000;14;1772830800;151.25;6;152.325;153.4;7;157.6;1039;0;True;151.73;0.595;396.73;;;;;;TSLA;2026-03-06
TSLA260320C00250000;TSLA;1774036800;call;250.0;1737729000;14;1772830800;146.2;38;147.325;148.45;32;147.79;4543;11;True;146.73;0.595;396.73;;;;;;TSLA;2026-03-06
TSLA260320C00255000;TSLA;1774036800;call;255.0;1752759000;14;1772830800;140.7;54;142.65;144.6;9;145.5;172;0;True;141.73;0.92;396.73;;;;;;TSLA;2026-03-06
TSLA260320C00260000;TSLA;1774036800;call;260.0;1737729000;14;1772830800;136.45;1;137.475;138.5;1;145.3;864;0;True;136.73;0.745;396.73;;;;;;TSLA;2026-03-06
TSLA260320C00265000;TSLA;1774036800;call;265.0;1752759000;14;1772830800;130.75;55;132.6;134.45;6;122.3;169;0;True;131.73;0.87;396.73;;;;;;TSLA;2026-03-06
TSLA260320C00270000;TSLA;1774036800;call;270.0;1737729000;14;1772830800;126.25;54;127.325;128.4;31;127.3;1130;27;True;126.73;0.595;396.73;;;;;;TSLA;2026-03-06
TSLA260320C00275000;TSLA;1774036800;call;275.0;1752759000;14;1772830800;121.25;54;122.85;124.45;7;122.62;305;1;True;121.73;1.12;396.73;;;;;;TSLA;2026-03-06
TSLA260320C00280000;TSLA;1774036800;call;280.0;1737729000;14;1772830800;116.3;53;117.575;118.85;6;119.19;1496;12;True;116.73;0.845;396.73;;;;;;TSLA;2026-03-06
TSLA260320C00285000;TSLA;1774036800;call;285.0;1752759000;14;1772830800;111.5;22;112.95;114.4;1;113.77;201;2;True;111.73;1.22;396.73;;;;;;TSLA;2026-03-06
TSLA260320C00290000;TSLA;1774036800;call;290.0;1737729000;14;1772830800;106.7;6;107.55;108.4;4;109.44;693;1;True;106.73;0.82;396.73;;;;;;TSLA;2026-03-06
TSLA260320C00295000;TSLA;1774036800;call;295.0;1752759000;14;1772830800;101.1;52;102.7;104.3;7;107.55;142;2;True;101.73;0.97;396.73;;;;;;TSLA;2026-03-06
TSLA260320C00300000;TSLA;1774036800;call;300.0;1737729000;14;1772830800;97.1;10;97.75;98.4;7;102.2;3379;23;True;96.73;1.02;396.73;;;;;;TSLA;2026-03-06
